"id","genre","artist_name","energy","mood_vec","track_name","valence"
"4hOohf45f0JtxYKNsEAIOV","metal","Metallica","0.861","[{""N"":""0.213""},{""N"":""0.861""}]","For Whom The Bell Tolls","0.213"
"6xiczjkT4ppXRCcsvCqgNg","drum-and-bass","Phace & Misanthrop / Phace & Spor","0.796","[{""N"":""0.0855""},{""N"":""0.796""}]","What's Wrong","0.0855"
"2iaH7KDJXLIEZmmA09U0NT","reggaeton","Maki","0.853","[{""N"":""0.924""},{""N"":""0.853""}]","Presumida (feat. Borja Rubio)","0.924"
"6KmktQvdt2AXZjCd8zay5J","breakbeat","Gramatik","0.617","[{""N"":""0.425""},{""N"":""0.617""}]","Lonely & Cold","0.425"
"1b9WprGh5qohgtM3zb9aiO","holidays","Various Artists","0.0889","[{""N"":""0.0959""},{""N"":""0.0889""}]","Auld Lang Syne","0.0959"
"0TqctjSx4vsSqEInI9MPMw","iranian","Googoosh","0.554","[{""N"":""0.155""},{""N"":""0.554""}]","Koocheye Entezar","0.155"
"3EkqGwaDQg4vkMHtcNZvpC","new-release","Savages","0.815","[{""N"":""0.344""},{""N"":""0.815""}]","The Answer","0.344"
"3MKUYg9tKXE7slzJ21uLjV","electro","Rubin Steiner","0.744","[{""N"":""0.452""},{""N"":""0.744""}]","Que Bonita Es La Vida","0.452"
"3aX6cwaJg97tqhNG0ErHpO","bluegrass","The Avett Brothers","0.8","[{""N"":""0.716""},{""N"":""0.8""}]","The Traveling Song","0.716"
"3k1HvupJNIjIlUEdVGpQYp","j-rock","QUEEN BEE","0.965","[{""N"":""0.884""},{""N"":""0.965""}]","シーサイドスーサイド","0.884"
"6l0j6PTbFsGqZWHv0CU53f","country","Jamey Johnson","0.718","[{""N"":""0.398""},{""N"":""0.718""}]","Redneck Side of Me","0.398"
"7HUWTQohP6dyNpDArprz04","kids","Raffi","0.234","[{""N"":""0.67""},{""N"":""0.234""}]","Love Bug","0.67"
"70snYhZAxo4TxMjqJ88zAt","french","Georges Brassens","0.323","[{""N"":""0.838""},{""N"":""0.323""}]","Le Gorille","0.838"
"4SXU3lUZ1eb4JWWbkQw43Y","rock-n-roll","Fleetwood Mac","0.632","[{""N"":""0.88""},{""N"":""0.632""}]","Don't Stop","0.88"
"4rh70QwImHLio27u6eNHUQ","groove","Various Artists","0.272","[{""N"":""0.179""},{""N"":""0.272""}]","When A Man Loves A Woman","0.179"
"1DxEb5v2j10kJPADI6TdXu","techno","Chris Liebing","0.929","[{""N"":""0.0845""},{""N"":""0.929""}]","Tunox","0.0845"
"1P4XzKG2bldGbhg6EO1N23","jazz","John Scofield","0.489","[{""N"":""0.683""},{""N"":""0.489""}]","The Red One","0.683"
"3Bse0TTgPFtkOflVSHGub7","french","Camille","0.704","[{""N"":""0.847""},{""N"":""0.704""}]","Au port","0.847"
"7iaNRHBrakAdBwO7tCgTR6","spanish","Prince Royce","0.737","[{""N"":""0.83""},{""N"":""0.737""}]","Mi Habitacíon","0.83"
"1GW7kgvPSidzTYi7Iwcf0A","malay","Alleycats","0.622","[{""N"":""0.464""},{""N"":""0.622""}]","Puisi Untuk Sang Putera - Album Version (Edited)","0.464"
"69Yst9haW9Y2ESyPm2z3HR","black-metal","Windir","0.969","[{""N"":""0.199""},{""N"":""0.969""}]","Sognariket Sine Krigarar","0.199"
"0pyJI7865UyIoXDdT8uge0","forro","Falamansa","0.41","[{""N"":""0.749""},{""N"":""0.41""}]","Medo de Escuro","0.749"
"7nVzOpFNZVFZtbq3OGJHX9","chill","Marvin Gaye","0.602","[{""N"":""0.717""},{""N"":""0.602""}]","Sexual Healing","0.717"
"0LxQi8XsUJU1bqWx8aJLQz","swedish","Sabaton","0.684","[{""N"":""0.164""},{""N"":""0.684""}]","En livstid i krig","0.164"
"0egwM3fS9lfjM9Uexzfh3f","metalcore","The Devil Wears Prada","0.996","[{""N"":""0.0321""},{""N"":""0.996""}]","Revive","0.0321"
"1KmvBtP8pDb5CnKVmbwx2p","heavy-metal","Arch Enemy","0.967","[{""N"":""0.184""},{""N"":""0.967""}]","No More Regrets","0.184"
"3pxGMD0kIX25alO1EVFvdG","breakbeat","Various Artists","0.918","[{""N"":""0.809""},{""N"":""0.918""}]","A Trip To Trumpton","0.809"
"03lXHmokj9qsXspNsPoirR","blues","Jools Holland","0.971","[{""N"":""0.733""},{""N"":""0.971""}]","Get Away Jordan","0.733"
"24TOhhpJeIGCxqGjXg3Cn3","new-age","J. Reuben Silverbird","0.211","[{""N"":""0.0331""},{""N"":""0.211""}]","Four Winds","0.0331"
"0DiWol3AO6WpXZgp0goxAV","club","Daft Punk","0.697","[{""N"":""0.476""},{""N"":""0.697""}]","One More Time","0.476"
"4QNUrye1HgJPOpDjiporuR","r-n-b","CeeLo Green","0.763","[{""N"":""0.658""},{""N"":""0.763""}]","Fool for You (feat. Philip Bailey)","0.658"
"0TDLuuLlV54CkRRUOahJb4","children","David Guetta","0.787","[{""N"":""0.301""},{""N"":""0.787""}]","Titanium (feat. Sia)","0.301"
"2mBNwbGrI2eFnIejKMDrMO","drum-and-bass","Danny Byrd","0.955","[{""N"":""0.304""},{""N"":""0.955""}]","Love You Like This","0.304"
"6zBFfcdvMNrR2q5bXzQ00t","anime","EGOIST","0.0444","[{""N"":""0.405""},{""N"":""0.0444""}]","原罪の灯","0.405"
"0ksiY8wT3FO1jrnafef7oR","alternative","Matthew Dear","0.642","[{""N"":""0.705""},{""N"":""0.642""}]","Up & Out","0.705"
"3fIAay2wvTJOLo6keGq1gH","samba","Bezerra Da Silva","0.704","[{""N"":""0.851""},{""N"":""0.704""}]","Campo Minado","0.851"
"0Dq9yBdFeKKjm0wIY9Rwsr","reggae","Kathryn Scott","0.471","[{""N"":""0.163""},{""N"":""0.471""}]","Hungry (Falling On My Knees)","0.163"
"35VLWcRUFkCatwB6KsmYVd","chicago-house","Various Artists","0.676","[{""N"":""0.732""},{""N"":""0.676""}]","Crashing","0.732"
"2HSt0zP8NTyBfLTFk0rSMi","latino","Soda Stereo","0.867","[{""N"":""0.58""},{""N"":""0.867""}]","Persiana Americana","0.58"
"6cr6UDpkjEaMQ80OjWqEBQ","rock","Dire Straits","0.868","[{""N"":""0.923""},{""N"":""0.868""}]","Sultans of Swing","0.923"
"1Cf8pnatmTRU3xIxukkLxL","philippines-opm","Lani Misalucha","0.517","[{""N"":""0.233""},{""N"":""0.517""}]","Kahit Na","0.233"
"1L6KRFCqkFkhutZTT68RhS","metal","At The Gates","0.97","[{""N"":""0.514""},{""N"":""0.97""}]","Death And The Labyrinth","0.514"
"6eg5DOrRWfrwutUoJYeye8","j-idol","RYUTist","0.882","[{""N"":""0.663""},{""N"":""0.882""}]","Morning light Sunshine","0.663"
"3xzoXqypESowMIDPX760Ds","honky-tonk","Alan Jackson","0.61","[{""N"":""0.475""},{""N"":""0.61""}]","Drive (For Daddy Gene)","0.475"
"2bMRSdguqNEI3wWnqHnH3D","sertanejo","Leonardo","0.745","[{""N"":""0.765""},{""N"":""0.745""}]","Doce Mel","0.765"
"3rMNB9KzjQb47tkS2gyAUg","reggaeton","Arcángel","0.9","[{""N"":""0.797""},{""N"":""0.9""}]","Como Tiene Que Ser","0.797"
"61BoBnTname2M5evtYyU6k","salsa","Víctor Manuelle","0.842","[{""N"":""0.881""},{""N"":""0.842""}]","Por Ella","0.881"
"5ChXpNEAyhxFPyg6yZwMlo","opera","Luciano Pavarotti","0.494","[{""N"":""0.544""},{""N"":""0.494""}]","Ti adoro","0.544"
"2u5woInaGB7YASEd1CwGBJ","pop-film","Jamiroquai","0.861","[{""N"":""0.773""},{""N"":""0.861""}]","Canned Heat","0.773"
"3rslZj56tsG5jFUQETQWnW","soundtracks","Jean-Yves Thibaudet","0.215","[{""N"":""0.481""},{""N"":""0.215""}]","""Meryton Townhall - From """"Pride & Prejudice"""" Soundtrack""","0.481"
"3a7fL4OU8p4d0pqNRd3Lnq","grindcore","Brutal Truth","0.994","[{""N"":""0.031""},{""N"":""0.994""}]","Simple Math","0.031"
"0U1koNRvjdktBDWH9NevSu","songwriter","Sufjan Stevens","0.452","[{""N"":""0.726""},{""N"":""0.452""}]","I Walked","0.726"
"52etGx6QfFkWwfbMu3UhC3","drum-and-bass","Various Artists","0.938","[{""N"":""0.36""},{""N"":""0.938""}]","Raver","0.36"
"0JhKJg5ejeQ8jq89UQtnw8","german","Avicii","0.881","[{""N"":""0.415""},{""N"":""0.881""}]","Levels - Radio Edit","0.415"
"45Egmo7icyopuzJN0oMEdk","pop","Khalid","0.648","[{""N"":""0.338""},{""N"":""0.648""}]","Love Lies (with Normani)","0.338"
"58r6xU8haUwkpbTiDyMqXI","jazz","Peter Kowald","0.179","[{""N"":""0.36""},{""N"":""0.179""}]","Nice Ending Folks!","0.36"
"4eTVpfb9fISH1FV4APpX2T","edm","Flume","0.392","[{""N"":""0.25""},{""N"":""0.392""}]","You & Me - Flume Remix","0.25"
"4s9MBsOC7ntOehwpH0EJLL","folk","Of Monsters and Men","0.725","[{""N"":""0.327""},{""N"":""0.725""}]","Your Bones","0.327"
"4GlFEzKlLRxRjpPlGH3kll","holidays","The Puppini Sisters","0.606","[{""N"":""0.677""},{""N"":""0.606""}]","Mele Kalikimaka","0.677"
"4tfWxyTBCJoN5gK358oL3W","grunge","Pearl Jam","0.882","[{""N"":""0.25""},{""N"":""0.882""}]","Deep","0.25"
"4vVIHxe9kdEsIrrTeHnHyG","comedy","Demetri Martin","0.952","[{""N"":""0.312""},{""N"":""0.952""}]","People Watching","0.312"
"4hQ6UGyWQIGJmHSo0J88JW","pop","Selena Gomez","0.724","[{""N"":""0.508""},{""N"":""0.724""}]","Back To You - From 13 Reasons Why – Season 2 Soundtrack","0.508"
"6zeE5tKyr8Nu882DQhhSQI","rock","Kansas","0.322","[{""N"":""0.387""},{""N"":""0.322""}]","Dust in the Wind","0.387"
"0CkPNk8644yqpoJIZiacpx","j-rock","Nerd Magnet","0.938","[{""N"":""0.367""},{""N"":""0.938""}]","ぼくたちの失敗","0.367"
"3DY6OgUwLF2rsrppi5SOAG","j-rock","CHAI","0.822","[{""N"":""0.587""},{""N"":""0.822""}]","ぎゃらんぶー","0.587"
"4gximAueAXQ8d7v3MLFhYn","classical","Anton Bruckner","0.0744","[{""N"":""0.0326""},{""N"":""0.0744""}]","""Symphony No. 3 in D Minor, WAB 103 (original 1873 version, ed. L. Nowak): II. Adagio: Feierlich""","0.0326"
"0O44lAoHhGnFvr3vAvUZ4x","industrial","Nine Inch Nails","0.018","[{""N"":""0.0419""},{""N"":""0.018""}]","Lights in the Sky","0.0419"
"6BdyyUP5vjDj3BoCdWcKbC","pagode","Só Pra Contrariar","0.57","[{""N"":""0.659""},{""N"":""0.57""}]","Tá por Fora","0.659"
"33rQR0TjIbEOPYOC379HOI","cantopop","Big Four","0.392","[{""N"":""0.214""},{""N"":""0.392""}]","纏綿遊戲","0.214"
"5hyV7awSl7X4RrEklCBMvL","comedy","Gabriel Iglesias","0.913","[{""N"":""0.344""},{""N"":""0.913""}]","World Tour","0.344"
"3LygB73wJZlok3J7ZIUIqb","synth-pop","Tame Impala","0.901","[{""N"":""0.556""},{""N"":""0.901""}]","Feels Like We Only Go Backwards","0.556"
"6KHavXdYptg58jxQSES3mg","brazil","Sérgio Mendes","0.87","[{""N"":""0.597""},{""N"":""0.87""}]","Magalenha","0.597"
"6VfjBgJ4SpfeilxSdMMECN","trance","Various Artists","0.92","[{""N"":""0.517""},{""N"":""0.92""}]","For You - The Blizzard Remix","0.517"
"669xwiT1EjKxY5pVUUu8yh","sertanejo","Munhoz & Mariano","0.904","[{""N"":""0.471""},{""N"":""0.904""}]","Momento Errado - Ao Vivo","0.471"
"1B17jo7XD3lJ9AtrdE9kUd","country","Eric Paslay","0.333","[{""N"":""0.17""},{""N"":""0.333""}]","She Don't Love You","0.17"
"44KKhCyI0BGS6LvVyDqJtH","hip-hop","Lil Pump","0.505","[{""N"":""0.691""},{""N"":""0.505""}]","Esskeetit","0.691"
"2JvClsYrYfLz76Td6J9MPa","happy","The Beach Boys","0.878","[{""N"":""0.964""},{""N"":""0.878""}]","Surfin' U.S.A. - Remastered 2001","0.964"
"68paWnHdR6YoUrlEUPNeP4","detroit-techno","Derrick May","0.513","[{""N"":""0.309""},{""N"":""0.513""}]","Kaotic Harmony","0.309"
"3Y9wdXMh6sNt9fUwUqTqb7","pop-film","Various Artists","0.166","[{""N"":""0.224""},{""N"":""0.166""}]","Twisted Nerve","0.224"
"4lPngl9pJ6ecbvuuBL2v5t","show-tunes","Elton John","0.56","[{""N"":""0.457""},{""N"":""0.56""}]","Born To Boogie - From 'Billy Elliot The Musical'","0.457"
"3a2tuvXCHbW5nuUckuHkKT","indie-pop","Of Monsters and Men","0.757","[{""N"":""0.421""},{""N"":""0.757""}]","Little Talks","0.421"
"6VjoTzquBIpRaokpoNs5Hf","goth","Xandria","0.831","[{""N"":""0.301""},{""N"":""0.831""}]","Now & Forever","0.301"
"2dLLR6qlu5UJ5gk0dKz0h3","alternative","Lorde","0.428","[{""N"":""0.337""},{""N"":""0.428""}]","Royals","0.337"
"6tbsWgoL0r23dP1850zvKX","pagode","Samprazer","0.907","[{""N"":""0.775""},{""N"":""0.907""}]","Fazendo as Pazes - Ao Vivo","0.775"
"2KjUp5M2Y0KnOo1BIto101","guitar","Steve Vai","0.895","[{""N"":""0.256""},{""N"":""0.895""}]","The Audience Is Listening","0.256"
"0bHm2wFL0m7qZIlhO7PQu5","punk","Buzzcocks","0.831","[{""N"":""0.778""},{""N"":""0.831""}]","Ever Fallen in Love (With Someone You Shouldn't've?) - 1996 Remastered Version","0.778"
"3Eq7yD58dIXqOgw1j7NFhY","party","Lil Wayne","0.593","[{""N"":""0.883""},{""N"":""0.593""}]","Rich As Fuck","0.883"
"0THGWHOlq8N0G62YVoN3jC","philippines-opm","Sarah Geronimo","0.402","[{""N"":""0.256""},{""N"":""0.402""}]","Maaari Ba","0.256"
"7AxPz3FNPI5HUrEwhfWLRl","post-dubstep","Various Artists","0.584","[{""N"":""0.186""},{""N"":""0.584""}]","For Rod (Riddim)","0.186"
"01g4uuD186q4zSy820UWn4","industrial","Skinny Puppy","0.735","[{""N"":""0.321""},{""N"":""0.735""}]","Dead Lines","0.321"
"3t7E1ZrqjIH6xGtSq3gMj9","spanish","Carlos Vives","0.834","[{""N"":""0.962""},{""N"":""0.834""}]","El Amor De Mi Tierra","0.962"
"4Gg7js0Xz6yvnTc3QkWkTu","funk","The Bar-Kays","0.907","[{""N"":""0.784""},{""N"":""0.907""}]","Shake Your Rump To The Funk","0.784"
"5dlBzyD309bkqtSJQdZTUE","dub","Various Artists","0.827","[{""N"":""0.196""},{""N"":""0.827""}]","Ruff Neck 09 (Ctrl Z vs. The Freestylers) [feat. MC Navigator] - Excision and Datsik Remix","0.196"
"2mUCWPWhVSCG2k5z3TLEdQ","goth","The Birthday Massacre","0.952","[{""N"":""0.357""},{""N"":""0.952""}]","In The Dark","0.357"
"2TF9pM5gfqgtrKHMYOKxPd","reggae","Various Artists","0.616","[{""N"":""0.665""},{""N"":""0.616""}]","Cool Breeze","0.665"
"4RldvnjaY40NtKlXwc0ZEz","post-dubstep","Lone","0.531","[{""N"":""0.668""},{""N"":""0.531""}]","To Be With a Person You Really Dig","0.668"
"6PR1gC6YEXLTj9Nji4J0Wt","show-tunes","Stephen Sondheim","0.487","[{""N"":""0.364""},{""N"":""0.487""}]","Getting Married Today","0.364"
"2saGaQtvSp9j6c70961ZsH","punk","Mustard Plug","0.987","[{""N"":""0.583""},{""N"":""0.987""}]","On and On","0.583"
"3KIUKvwteP1HFA5UcvvL11","honky-tonk","Alan Jackson","0.477","[{""N"":""0.83""},{""N"":""0.477""}]","Pop a Top","0.83"
"3LuOoyDzXfVpdqNKsBMVuz","acoustic","Lisa Nilsson","0.599","[{""N"":""0.371""},{""N"":""0.599""}]","Långsamt Farväl","0.371"
"4d0DpU7Odiv0ztvX2GxJlk","brazil","Cazuza","0.663","[{""N"":""0.822""},{""N"":""0.663""}]","Exagerado","0.822"
"0AKewzex4lRIxasCOxzAKX","french","Serge Gainsbourg","0.307","[{""N"":""0.716""},{""N"":""0.307""}]","Aux armes et caetera","0.716"
"7J423Z5hhSEEacJJxccKQs","world-music","Vieux Farka Touré","0.813","[{""N"":""0.82""},{""N"":""0.813""}]","Mali","0.82"
"2DLfVnmabQqX3g3dnfvBe2","romance","Babyface","0.414","[{""N"":""0.277""},{""N"":""0.414""}]","Every Time I Close My Eyes (with Kenny G)","0.277"
"4tomnQKFLdhCYOtTSmlv4Q","classical","Audiomachine","0.526","[{""N"":""0.0772""},{""N"":""0.526""}]","Providence","0.0772"
"4KHDdWCH1NCtFv2mVGNkCH","electro","Hardwell","0.791","[{""N"":""0.201""},{""N"":""0.791""}]","Apollo - Original Mix","0.201"
"2n5av9np2a2OwbSwzhRBVl","hardcore","Gang Green","0.91","[{""N"":""0.849""},{""N"":""0.91""}]","Sold Out","0.849"
"0l2p5mDOP3czJ2FpD6zWie","emo","Fall Out Boy","0.907","[{""N"":""0.587""},{""N"":""0.907""}]","Just One Yesterday","0.587"
"3m0g1F8uDsYYXJDwzlmE1K","holidays","Various Artists","0.446","[{""N"":""0.927""},{""N"":""0.446""}]","Dixieland Band From Santa Claus Land - Remastered","0.927"
"2jodI2YthtZWzu2j16Hptb","forro","Alceu Valença","0.808","[{""N"":""0.663""},{""N"":""0.808""}]","Maracatu - Live","0.663"
"1gpF8IwQQj8qOeVjHfIIDU","club","Various Artists","0.759","[{""N"":""0.377""},{""N"":""0.759""}]","Find You","0.377"
"6GRDI9suQHikFP6euIXnpq","indie-pop","Family of the Year","0.539","[{""N"":""0.267""},{""N"":""0.539""}]","Hero","0.267"
"51AvYmMv8rJZxiNjJ8yn2o","detroit-techno","Recloose","0.653","[{""N"":""0.832""},{""N"":""0.653""}]","Turkish Delight","0.832"
"2H881m3JRA8lpuuwaQL6zy","pop","DeJ Loaf","0.682","[{""N"":""0.566""},{""N"":""0.682""}]","No Fear","0.566"
"2E124GmJRnBJuXbTb4cPUB","hip-hop","6ix9ine","0.387","[{""N"":""0.376""},{""N"":""0.387""}]","FEFE (feat. Nicki Minaj & Murda Beatz)","0.376"
"42lJq9ADZAS2Yb7Khmf8uq","piano","Ludovico Einaudi","0.0629","[{""N"":""0.037""},{""N"":""0.0629""}]","Canzone Africana IV","0.037"
"2pWW40saMer4Y0qpIOJjGs","piano","Yiruma","0.0963","[{""N"":""0.156""},{""N"":""0.0963""}]","Ending: A Short Piece","0.156"
"0wXljdo6ljKhPaPRth0UKe","philippines-opm","Urbandub","0.904","[{""N"":""0.454""},{""N"":""0.904""}]","Never Will I Forget","0.454"
"4ekAVxexA7PqZcejSE4tpY","anime","EGOIST","0.857","[{""N"":""0.463""},{""N"":""0.857""}]","The Everlasting Guilty Crown -TV Edit-","0.463"
"6Xt6WsGlcU4iBXxjQxjAfy","deep-house","Various Artists","0.596","[{""N"":""0.44""},{""N"":""0.596""}]","It’s You - San Soda’s Panorama Bar Acca Version","0.44"
"5DABfQ4BALX012JddKxSt1","blues","John Lee Hooker","0.523","[{""N"":""0.698""},{""N"":""0.523""}]","Chill Out (Things Gonna Change) feat. Carlos Santana","0.698"
"6D3CM7JLJCpVQ48tGSCVCb","blues","Stevie Ray Vaughan","0.611","[{""N"":""0.484""},{""N"":""0.611""}]","The Things (That) I Used to Do","0.484"
"117UZDNrC2dT9M0tAGk9cM","cantopop","Joey Yung","0.339","[{""N"":""0.357""},{""N"":""0.339""}]","牆紙","0.357"
"7w0WygTs5hPFZh4khFwgu8","holidays","Various Artists","0.278","[{""N"":""0.11""},{""N"":""0.278""}]","Silent Night","0.11"
"0tWfy6tlwp5jy934GLJXBJ","psych-rock","Cream","0.427","[{""N"":""0.465""},{""N"":""0.427""}]","I Feel Free","0.465"
"5fO8Q0qoR6LPYGbh9BjQMb","honky-tonk","Patsy Cline","0.315","[{""N"":""0.439""},{""N"":""0.315""}]","Strange","0.439"
"1rDJeTMc1lmblrMOalCr5x","reggae","Kiprich","0.543","[{""N"":""0.694""},{""N"":""0.543""}]","Telephone Ting","0.694"
"6YkQmJyz3jS4fJOZW5JVGW","rockabilly","Various Artists","0.563","[{""N"":""0.811""},{""N"":""0.563""}]","Dance To The Bop","0.811"
"3Kr1JyurhFXEIomSV5qBur","latino","Banda Carnaval","0.595","[{""N"":""0.796""},{""N"":""0.595""}]","La Historia De Mis Manos","0.796"
"5XDUR6VWpCtgv2hYH5GdMB","honky-tonk","Tim McGraw","0.593","[{""N"":""0.234""},{""N"":""0.593""}]","The Cowboy In Me","0.234"
"6ANvrHo0O1xiMvYYi1jhLj","philippines-opm","Erik Santos","0.22","[{""N"":""0.276""},{""N"":""0.22""}]","The Gift","0.276"
"6z9IEfNXOmhsvGocNJep8V","detroit-techno","Paperclip People","0.881","[{""N"":""0.557""},{""N"":""0.881""}]","Steam","0.557"
"1UFxdADDK4BgL9mdi4TWi6","breakbeat","Commodores","0.77","[{""N"":""0.355""},{""N"":""0.77""}]","The Assembly Line","0.355"
"6G7u0Nvray9KzrnniPs2YX","jazz","Keith Jarrett","0.516","[{""N"":""0.495""},{""N"":""0.516""}]","Rotation","0.495"
"3tynLfCMPGbkMKLm9p960T","club","Chromeo","0.654","[{""N"":""0.597""},{""N"":""0.654""}]","Old 45's","0.597"
"19NKQh7UsGP0dazET759jN","road-trip","Johnny Cash","0.575","[{""N"":""0.904""},{""N"":""0.575""}]","Folsom Prison Blues - Live","0.904"
"0GO8y8jQk1PkHzS31d699N","indie-pop","GROUPLOVE","0.936","[{""N"":""0.371""},{""N"":""0.936""}]","Tongue Tied","0.371"
"2wbOO38fVqZj0Hz2nRe0Dz","songwriter","Jill Sobule","0.58","[{""N"":""0.662""},{""N"":""0.58""}]","I Kissed a Girl","0.662"
"30KOBavOG4frTBMHDlbK9P","j-dance","DJ Tasaka","0.846","[{""N"":""0.71""},{""N"":""0.846""}]","You are Welcome - Original Mix","0.71"
"4GMgAFgmg5lLZPIWWgvbvK","indie","Tash Sultana","0.68","[{""N"":""0.54""},{""N"":""0.68""}]","Free Mind","0.54"
"0NlA0b2RNynMGZoxZm8hSq","reggae","Steel Pulse","0.514","[{""N"":""0.817""},{""N"":""0.514""}]","Ku Klux Klan","0.817"
"11SrXDwSAftI8pioXBKtGN","funk","Soulive","0.871","[{""N"":""0.859""},{""N"":""0.871""}]","Freedom","0.859"
"7zQNARiZmOivRICXCHvssG","spanish","Prince Royce","0.784","[{""N"":""0.893""},{""N"":""0.784""}]","Su Hombre Soy Yo","0.893"
"1VQ6FXasIrdkshSHfX6sde","alternative","Phoenix","0.731","[{""N"":""0.479""},{""N"":""0.731""}]","Entertainment","0.479"
"6AadQMbZNCwaGyPCUKyTec","dance","Glover","0.8","[{""N"":""0.41""},{""N"":""0.8""}]","Hold On (Radio Edit)","0.41"
"6eRUCDfXdaRrpieIQPd1qO","bluegrass","Sam Bush","0.699","[{""N"":""0.94""},{""N"":""0.699""}]","Diamond Joe","0.94"
"308BpHy6evPQz9hSPpSLNf","metal","In This Moment","0.95","[{""N"":""0.527""},{""N"":""0.95""}]","Blood","0.527"
"1kWja6NVaLZThMop9MYVDz","ska","Sublime","0.667","[{""N"":""0.916""},{""N"":""0.667""}]","Wrong Way","0.916"
"3Fn6K2roSmzhKzp5BBJKJl","salsa","Buena Vista Social Club","0.175","[{""N"":""0.501""},{""N"":""0.175""}]","Dos Gardenias","0.501"
"1R0U7815KtdkiBvWvonfx0","disney","Various Artists","0.368","[{""N"":""0.405""},{""N"":""0.368""}]","""The Virginia Company - From """"Pocahontas""""/Soundtrack Version""","0.405"
"5n9ZO4StDuyOmETGsWds0k","hardcore","Germs","0.937","[{""N"":""0.679""},{""N"":""0.937""}]","Strange Notes","0.679"
"4lY95OMGb9WxP6IYut64ir","sleep","Florence + The Machine","0.804","[{""N"":""0.221""},{""N"":""0.804""}]","Shake It Out","0.221"
"7tZ1sF5HLhqtRO0bITs4lV","punk-rock","Social Distortion","0.957","[{""N"":""0.515""},{""N"":""0.957""}]","Don't Drag Me Down","0.515"
"7da1KJwafDHCD2Auha5Abs","tango","Tanghetto","0.425","[{""N"":""0.228""},{""N"":""0.425""}]","Una Llamada","0.228"
"2sURneAotz0wUnak36GzQY","indian","Pritam","0.57","[{""N"":""0.713""},{""N"":""0.57""}]","Main Rang Sharbaton Ka","0.713"
"35XGYEpPPJ4hyRHNmfVfwL","swedish","Östen Med Resten","0.785","[{""N"":""0.871""},{""N"":""0.785""}]","Hon Kommer Med Solsken","0.871"
"0YgSi6gUEqL1zTLJeBlGJ8","hardcore","Negative Approach","0.673","[{""N"":""0.865""},{""N"":""0.673""}]","Negative Approach","0.865"
"4gVTozEmzwAUXpwj3jEetX","hard-rock","Deep Purple","0.895","[{""N"":""0.544""},{""N"":""0.895""}]","Highway Star","0.544"
"29SLeqMkWGFXOHnhf44nKN","bossanova","Bossa Jazz Trio","0.396","[{""N"":""0.156""},{""N"":""0.396""}]","Dá-Me","0.156"
"5cRgFgTRehvoyg1Xa6bbii","breakbeat","DJ Icey","0.617","[{""N"":""0.406""},{""N"":""0.617""}]","Come Closer","0.406"
"3sAmnQGObkWOjQqxt5VLeW","country","Brandy Clark","0.864","[{""N"":""0.853""},{""N"":""0.864""}]","You're Drunk","0.853"
"3zxtdn1F5GXhGgVAz3sIl8","deep-house","Lexy & K-Paul","0.577","[{""N"":""0.312""},{""N"":""0.577""}]","L.O.V.E. - SonneMondSterne Video Mix","0.312"
"49mt4WzUgqYKggUrQJN5jZ","songwriter","Marshall Crenshaw","0.701","[{""N"":""0.556""},{""N"":""0.701""}]","Stranger and Stranger","0.556"
"5INOUHACgzsc79cRSdpRIN","punk","Anti-Flag","0.919","[{""N"":""0.756""},{""N"":""0.919""}]","Trouble Follows Me","0.756"
"3Zi6QM8c9dujEK1qTP9DiR","holidays","Peggy Lee","0.0645","[{""N"":""0.325""},{""N"":""0.0645""}]","The Christmas Riddle","0.325"
"4DtSJ8YfLMqsUXTYOoeVyV","trance","Cosmic Gate","0.682","[{""N"":""0.168""},{""N"":""0.682""}]","Be Your Sound","0.168"
"0ufXxeLlR055JvbQQZqAs9","electronic","The Glitch Mob","0.739","[{""N"":""0.44""},{""N"":""0.739""}]","Fistful Of Silence","0.44"
"1300POeOaj8qho30FRHjgf","singer-songwriter","Tori Amos","0.638","[{""N"":""0.812""},{""N"":""0.638""}]","Cornflake Girl","0.812"
"7Hv89f7Dpm5Hce1XkBbjQZ","romance","Jennifer Lopez","0.68","[{""N"":""0.462""},{""N"":""0.68""}]","On The Floor - Radio Edit","0.462"
"74InK31Y5JXpHEqqvxD16O","idm","Amon Tobin","0.614","[{""N"":""0.063""},{""N"":""0.614""}]","Four Ton Mantis","0.063"
"2MlcK8OgC5IpQz3l093YSR","road-trip","Kid Cudi","0.695","[{""N"":""0.604""},{""N"":""0.695""}]","Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit)","0.604"
"1kusepF3AacIEtUTYrw4GV","indian","M.I.A.","0.848","[{""N"":""0.485""},{""N"":""0.848""}]","Paper Planes","0.485"
"3aJrd5eslDn6VPHwj9y7op","j-dance","Faint★Star","0.915","[{""N"":""0.82""},{""N"":""0.915""}]","Tip Tap – Orland Remix -","0.82"
